,endTime,artistName,trackName,msPlayed,UniqueID,In Library,album,track_uri
3472,2021-04-03 12:37,Hayden James,Foolproof,267348,Hayden James:Foolproof,0,,
3473,2021-04-03 12:41,Gorgon City,Coming Home,246493,Gorgon City:Coming Home,0,,
3474,2021-04-03 12:46,Dillon Francis,Say Less - Gorgon City Remix,298012,Dillon Francis:Say Less - Gorgon City Remix,0,,
3475,2021-04-03 12:50,Gorgon City,Love Me,228093,Gorgon City:Love Me,0,,
3476,2021-04-03 12:54,Gorgon City,Let It Go - Sonny Fodera Remix,223656,Gorgon City:Let It Go - Sonny Fodera Remix,0,,
3477,2021-04-03 12:56,Gorgon City,Kingdom,113508,Gorgon City:Kingdom,0,,
3478,2021-04-05 09:28,Shanti People,Mahishasura Mardini (Droplex Remix),6711,Shanti People:Mahishasura Mardini (Droplex Remix),0,,
3479,2021-04-05 09:29,Shanti People,Mahishasura Mardini (Droplex Remix),18494,Shanti People:Mahishasura Mardini (Droplex Remix),0,,
3480,2021-04-05 09:29,Tiësto,Acordeão,3260,Tiësto:Acordeão,0,,
3481,2021-04-05 09:29,Will Sparks,Take Me (feat. Gloria Kim),4884,Will Sparks:Take Me (feat. Gloria Kim),0,,
3482,2021-04-05 09:29,Timmy Trumpet,Therapy,1868,Timmy Trumpet:Therapy,0,,
3483,2021-04-05 09:29,Otnicka,Babel,2297,Otnicka:Babel,0,,
3484,2021-04-05 09:30,Boris Brejcha,Purple Noise,4370,Boris Brejcha:Purple Noise,0,,
3485,2021-04-05 09:30,Sagi Abitbul,Macha,5643,Sagi Abitbul:Macha,0,,
3486,2021-04-06 10:09,De Club,My Head Is a Jungle (Remix by De Club) (Fitness Workout Mix),203891,De Club:My Head Is a Jungle (Remix by De Club) (Fitness Workout Mix),0,,
3487,2021-04-06 10:14,Jessie Ware,Say You Love Me - Gorgon City Remix,303434,Jessie Ware:Say You Love Me - Gorgon City Remix,0,,
3488,2021-04-06 10:19,Robinson,Medicine - Just Kiddin Remix,296967,Robinson:Medicine - Just Kiddin Remix,0,,
3489,2021-04-06 10:25,Lissat & Voltaxx,Groovejet - Andrey Exx & Fomichev Remix,380544,Lissat & Voltaxx:Groovejet - Andrey Exx & Fomichev Remix,0,,
3490,2021-04-06 10:29,Foxes,Body Talk - Bakermat Remix,225372,Foxes:Body Talk - Bakermat Remix,0,,
3491,2021-04-06 10:32,Cash Cash,Finest Hour (feat. Abir) - Michael Calfan Remix,186609,Cash Cash:Finest Hour (feat. Abir) - Michael Calfan Remix,0,,
3492,2021-04-06 10:36,Sonny Fodera,Into You,214271,Sonny Fodera:Into You,0,,
3493,2021-04-06 10:40,Torren Foot,Løve Me - Tom Budin Radio Edit Remix,237842,Torren Foot:Løve Me - Tom Budin Radio Edit Remix,0,,
3494,2021-04-06 10:45,Charlie Black,Want Me - Anto & Rare Candy Remix,299699,Charlie Black:Want Me - Anto & Rare Candy Remix,0,,
3495,2021-04-06 10:45,Le Youth,R E A L - Tough Love Remix,30398,Le Youth:R E A L - Tough Love Remix,0,,
3496,2021-04-06 10:56,Sagi Abitbul,Macha,7533,Sagi Abitbul:Macha,0,,
3497,2021-04-06 10:59,Shanti People,Mahishasura Mardini (Droplex Remix),182462,Shanti People:Mahishasura Mardini (Droplex Remix),0,,
3498,2021-04-06 10:59,Shanti People,Mahishasura Mardini (Droplex Remix),4297,Shanti People:Mahishasura Mardini (Droplex Remix),0,,
3499,2021-04-06 10:59,Mr. Belt & Wezol,One Thing,1863,Mr. Belt & Wezol:One Thing,0,,
3500,2021-04-06 16:33,Gorgon City,You've Done Enough,213401,Gorgon City:You've Done Enough,0,,
3501,2021-04-06 16:36,Gorgon City,There For You,186067,Gorgon City:There For You,0,,
3502,2021-04-06 16:40,Gorgon City,Nobody,198686,Gorgon City:Nobody,0,,
3503,2021-04-06 16:43,Gorgon City,Imagination,217410,Gorgon City:Imagination,0,,
3504,2021-04-06 16:48,Hayden James,Foolproof,266719,Hayden James:Foolproof,0,,
3505,2021-04-06 16:51,Gorgon City,Go Slow (with Kaskade),218164,Gorgon City:Go Slow (with Kaskade),0,,
3506,2021-04-06 16:54,Gorgon City,All Four Walls,191580,Gorgon City:All Four Walls,0,,
3507,2021-04-06 16:58,Duke Dumont,Real Life,205272,Duke Dumont:Real Life,0,,
3508,2021-04-06 17:01,Gorgon City,Ready For Your Love,198351,Gorgon City:Ready For Your Love,0,,
3509,2021-04-06 17:05,PAX,Alive,229900,PAX:Alive,0,,
3510,2021-04-06 17:09,Gorgon City,Saving My Life,214540,Gorgon City:Saving My Life,0,,
3511,2021-04-06 17:12,Sofi Tukker,House Arrest,215864,Sofi Tukker:House Arrest,0,,
3512,2021-04-06 17:16,Gorgon City,Trapdoor,247938,Gorgon City:Trapdoor,0,,
3513,2021-04-06 17:21,Gorgon City,Roped In,249577,Gorgon City:Roped In,0,,
3514,2021-04-06 17:24,Gorgon City,Here For You,232896,Gorgon City:Here For You,0,,
3515,2021-04-06 17:27,Gorgon City,Burning - Snakehips Remix,178687,Gorgon City:Burning - Snakehips Remix,0,,
3516,2021-04-06 17:32,Gorgon City,Doubts,272002,Gorgon City:Doubts,0,,
3517,2021-04-06 17:36,Gorgon City,Elevate,221184,Gorgon City:Elevate,0,,
3518,2021-04-06 17:39,Gorgon City,Unmissable,217627,Gorgon City:Unmissable,0,,
3519,2021-04-06 17:43,Gryffin,Baggage (with AlunaGeorge),193642,Gryffin:Baggage (with AlunaGeorge),0,,
3520,2021-04-06 21:31,Shanti People,Mahishasura Mardini (Droplex Remix),430810,Shanti People:Mahishasura Mardini (Droplex Remix),0,,
3521,2021-04-06 21:31,Benny Page,Turn Down the Lights,1435,Benny Page:Turn Down the Lights,0,,
3522,2021-04-06 21:31,Wilkinson,All For You,3613,Wilkinson:All For You,0,,
3523,2021-04-06 21:34,Wilkinson,All For You,172838,Wilkinson:All For You,0,,
3524,2021-04-06 21:37,Benny Page,Turn Down the Lights,170957,Benny Page:Turn Down the Lights,0,,
3525,2021-04-07 16:18,Gorgon City,You've Done Enough,213369,Gorgon City:You've Done Enough,0,,
3526,2021-04-07 16:21,Gorgon City,There For You,186007,Gorgon City:There For You,0,,
3527,2021-04-07 16:25,Gorgon City,Nobody,198665,Gorgon City:Nobody,0,,
3528,2021-04-07 16:28,Gorgon City,Imagination,217451,Gorgon City:Imagination,0,,
3529,2021-04-07 16:33,Hayden James,Foolproof,266661,Hayden James:Foolproof,0,,
3530,2021-04-07 16:36,Gorgon City,Go Slow (with Kaskade),218183,Gorgon City:Go Slow (with Kaskade),0,,
3531,2021-04-07 16:40,Gorgon City,All Four Walls,191536,Gorgon City:All Four Walls,0,,
3532,2021-04-07 16:43,Duke Dumont,Real Life,205247,Duke Dumont:Real Life,0,,
3533,2021-04-07 16:46,Gorgon City,Ready For Your Love,198363,Gorgon City:Ready For Your Love,0,,
3534,2021-04-07 16:50,PAX,Alive,229861,PAX:Alive,0,,
3535,2021-04-07 16:54,Gorgon City,Saving My Life,214558,Gorgon City:Saving My Life,0,,
3536,2021-04-07 16:57,Sofi Tukker,House Arrest,30376,Sofi Tukker:House Arrest,0,,
3537,2021-04-08 13:04,Teen Daze,Peaceful Groove,2330,Teen Daze:Peaceful Groove,0,,
3538,2021-04-08 14:14,Porozmawiajmy o IT,Low-code / no-code - POIT 103,4005314,Porozmawiajmy o IT:Low-code / no-code - POIT 103,0,,
3539,2021-04-09 08:13,Gorgon City,You've Done Enough,213546,Gorgon City:You've Done Enough,0,,
3540,2021-04-09 08:17,Gorgon City,Zoom Zoom,287653,Gorgon City:Zoom Zoom,0,,
3541,2021-04-09 08:21,Gorgon City,Saving My Life,215123,Gorgon City:Saving My Life,0,,
3542,2021-04-09 08:25,Gorgon City,One Last Song - Acoustic,209216,Gorgon City:One Last Song - Acoustic,0,,
3543,2021-04-09 08:28,Sofi Tukker,House Arrest,216441,Sofi Tukker:House Arrest,0,,
3544,2021-04-09 08:32,Gorgon City,Elevate,221720,Gorgon City:Elevate,0,,
3545,2021-04-09 08:36,Gorgon City,Delicious,236160,Gorgon City:Delicious,0,,
3546,2021-04-09 08:39,Gorgon City,No More,216147,Gorgon City:No More,0,,
3547,2021-04-09 08:45,Dillon Francis,Say Less - Gorgon City Remix,356677,Dillon Francis:Say Less - Gorgon City Remix,0,,
3548,2021-04-09 08:49,Gorgon City,Ready For Your Love,198880,Gorgon City:Ready For Your Love,0,,
3549,2021-04-09 08:52,Gorgon City,Lover Like You,216840,Gorgon City:Lover Like You,0,,
3550,2021-04-09 08:56,Gryffin,Baggage (with AlunaGeorge),196813,Gryffin:Baggage (with AlunaGeorge),0,,
3551,2021-04-09 08:59,Gorgon City,There For You,186493,Gorgon City:There For You,0,,
3552,2021-04-09 09:03,Gorgon City,Roped In,250161,Gorgon City:Roped In,0,,
3553,2021-04-09 09:07,Gorgon City,Grooves On The Vinyl,266000,Gorgon City:Grooves On The Vinyl,0,,
3554,2021-04-09 09:15,Gorgon City,Primal Call - Extended Mix,472443,Gorgon City:Primal Call - Extended Mix,0,,
3555,2021-04-09 09:19,Gorgon City,Unmissable,218133,Gorgon City:Unmissable,0,,
3556,2021-04-09 09:23,Gorgon City,Motorola,235200,Gorgon City:Motorola,0,,
3557,2021-04-09 09:26,Duke Dumont,Real Life,205773,Duke Dumont:Real Life,0,,
3558,2021-04-09 09:31,Gorgon City,Blue Parrot,259504,Gorgon City:Blue Parrot,0,,
3559,2021-04-09 09:34,Gorgon City,Love Me,228093,Gorgon City:Love Me,0,,
3560,2021-04-09 09:39,Gorgon City,Doubts,272663,Gorgon City:Doubts,0,,
3561,2021-04-09 09:44,Gorgon City,FTPA,284453,Gorgon City:FTPA,0,,
3562,2021-04-09 09:48,Gorgon City,Coming Home,246493,Gorgon City:Coming Home,0,,
3563,2021-04-09 09:52,Gorgon City,Real,277279,Gorgon City:Real,0,,
3564,2021-04-09 12:13,Gorgon City,Take It All,187403,Gorgon City:Take It All,0,,
3565,2021-04-09 16:41,Gorgon City,Elizabeth Street,906,Gorgon City:Elizabeth Street,0,,
3566,2021-04-09 16:41,Gorgon City,Let It Go - Sonny Fodera Remix,924,Gorgon City:Let It Go - Sonny Fodera Remix,0,,
3567,2021-04-09 16:41,Gorgon City,Love Me,2586,Gorgon City:Love Me,0,,
3568,2021-04-09 16:41,Gorgon City,FTPA,2041,Gorgon City:FTPA,0,,
3569,2021-04-09 16:45,Gorgon City,Go Slow (with Kaskade),218706,Gorgon City:Go Slow (with Kaskade),0,,
3570,2021-04-09 16:48,Sonny Fodera,Moving Blind - Gorgon City Remix,203520,Sonny Fodera:Moving Blind - Gorgon City Remix,0,,
3571,2021-04-09 16:52,Gorgon City,Go Deep,206619,Gorgon City:Go Deep,0,,
3572,2021-04-09 16:56,Gorgon City,Delicious,236160,Gorgon City:Delicious,0,,
3573,2021-04-09 17:00,Gorgon City,Blame - Terrace Dub,233320,Gorgon City:Blame - Terrace Dub,0,,
3574,2021-04-09 17:03,Gorgon City,Elevate,221720,Gorgon City:Elevate,0,,
3575,2021-04-09 17:07,Gorgon City,Nobody,199173,Gorgon City:Nobody,0,,
3576,2021-04-09 17:13,Gorgon City,Take It All,136682,Gorgon City:Take It All,0,,
3577,2021-04-09 19:19,Gorgon City,You've Done Enough,213044,Gorgon City:You've Done Enough,0,,
3578,2021-04-09 19:23,Sofi Tukker,House Arrest,215942,Sofi Tukker:House Arrest,0,,
3579,2021-04-09 19:26,Gorgon City,Nobody,198637,Gorgon City:Nobody,0,,
3580,2021-04-09 19:31,Hayden James,Foolproof,266658,Hayden James:Foolproof,0,,
3581,2021-04-09 19:38,Gorgon City,Primal Call - Extended Mix,471308,Gorgon City:Primal Call - Extended Mix,0,,
3582,2021-04-09 19:43,Gorgon City,Try Me Out,258631,Gorgon City:Try Me Out,0,,
3583,2021-04-09 19:46,Gorgon City,Go All Night,199929,Gorgon City:Go All Night,0,,
3584,2021-04-09 19:50,Gorgon City,Imagination,217429,Gorgon City:Imagination,0,,
3585,2021-04-09 19:54,Gorgon City,6AM,230365,Gorgon City:6AM,0,,
3586,2021-04-09 19:58,Gorgon City,Here For You,232905,Gorgon City:Here For You,0,,
3587,2021-04-09 20:01,Gorgon City,Hear That,222789,Gorgon City:Hear That,0,,
3588,2021-04-09 20:04,Gorgon City,All Four Walls,191605,Gorgon City:All Four Walls,0,,
3589,2021-04-09 20:08,Gorgon City,Motorola,234542,Gorgon City:Motorola,0,,
3590,2021-04-09 20:12,Gorgon City,Delicious,235565,Gorgon City:Delicious,0,,
3591,2021-04-09 20:16,Gorgon City,Never Enough,241896,Gorgon City:Never Enough,0,,
3592,2021-04-09 20:19,Gorgon City,There For You,186060,Gorgon City:There For You,0,,
3593,2021-04-09 20:24,Gorgon City,Zoom Zoom,30356,Gorgon City:Zoom Zoom,0,,
3594,2021-04-10 13:05,Gorgon City,Go Slow (with Kaskade),218706,Gorgon City:Go Slow (with Kaskade),0,,
3595,2021-04-10 13:05,Ed Sheeran,Perfect,10091,Ed Sheeran:Perfect,0,,
3596,2021-04-10 13:18,One Direction,Drag Me Down,3600,One Direction:Drag Me Down,1,Running Hits 2015.04,3AtYBAALKWcqxZs0KEKt4r
3597,2021-04-10 19:18,Paul Kalkbrenner,Aaron,25789,Paul Kalkbrenner:Aaron,1,Berlin Calling (The Soundtrack by Paul Kalkbrenner),3HapsrNmCcEo201ukHqKgw
3598,2021-04-10 19:19,Stone Van Brooken,Night's All Gone,4118,Stone Van Brooken:Night's All Gone,0,,
3599,2021-04-10 19:19,Zeds Dead,Blame - Gorgon City Remix,3642,Zeds Dead:Blame - Gorgon City Remix,0,,
3600,2021-04-10 19:22,Regard,Secrets,176647,Regard:Secrets,0,,
3601,2021-04-10 19:26,Black Eyed Peas,FEEL THE BEAT,237015,Black Eyed Peas:FEEL THE BEAT,0,,
3602,2021-04-10 19:29,Shawn Mendes,If I Can't Have You,190234,Shawn Mendes:If I Can't Have You,0,,
3603,2021-04-10 19:32,Zara Larsson,Lush Life,200583,Zara Larsson:Lush Life,1,Running Hits 2015.04,4l3yTlSYSBZFQLglKaeyDv
3604,2021-04-10 19:39,Col Lawton,Going Down - Original Mix,422262,Col Lawton:Going Down - Original Mix,0,,
3605,2021-04-10 19:42,Little Mix,Black Magic - Cahill Remix,198338,Little Mix:Black Magic - Cahill Remix,1,Running Hits 2015.04,5LMMmmB8PpzzoitIIpWCEH
3606,2021-04-10 19:44,Gryffin,Baggage (with AlunaGeorge),1453,Gryffin:Baggage (with AlunaGeorge),0,,
3607,2021-04-10 19:44,Gorgon City,Elizabeth Street,1245,Gorgon City:Elizabeth Street,0,,
3608,2021-04-10 19:44,Gorgon City,Let It Go - Sonny Fodera Remix,6200,Gorgon City:Let It Go - Sonny Fodera Remix,0,,
3609,2021-04-10 19:44,Gorgon City,Take It All,1669,Gorgon City:Take It All,0,,
3610,2021-04-10 19:44,Gorgon City,Imagination,1518,Gorgon City:Imagination,0,,
3611,2021-04-10 19:44,Tate McRae,you broke me first - Luca Schreiner Remix,84954,Tate McRae:you broke me first - Luca Schreiner Remix,0,,
3612,2021-04-10 19:44,Sonny Fodera,Moving Blind - Gorgon City Remix,1286,Sonny Fodera:Moving Blind - Gorgon City Remix,0,,
3613,2021-04-10 19:44,Gorgon City,Unmissable,1251,Gorgon City:Unmissable,0,,
3614,2021-04-10 19:48,Gorgon City,Blue Parrot,261787,Gorgon City:Blue Parrot,0,,
3615,2021-04-10 19:52,Gorgon City,Smile,197420,Gorgon City:Smile,0,,
3616,2021-04-10 19:55,Duke Dumont,Real Life,205172,Duke Dumont:Real Life,0,,
3617,2021-04-10 19:59,Gorgon City,Lover Like You,216185,Gorgon City:Lover Like You,0,,
3618,2021-04-10 20:03,Gorgon City,Try Me Out,258615,Gorgon City:Try Me Out,0,,
3619,2021-04-10 20:08,Gorgon City,Doubts,271962,Gorgon City:Doubts,0,,
3620,2021-04-10 20:10,Gorgon City,Love Me,118945,Gorgon City:Love Me,0,,
3621,2021-04-11 09:14,Gorgon City,You've Done Enough,213546,Gorgon City:You've Done Enough,0,,
3622,2021-04-11 09:18,Gorgon City,Elevate,221720,Gorgon City:Elevate,0,,
3623,2021-04-11 09:28,Pete Tong,All Gone Pete Tong & Gorgon City Miami 2015 Mixtape,600019,Pete Tong:All Gone Pete Tong & Gorgon City Miami 2015 Mixtape,0,,
3624,2021-04-11 09:32,Gorgon City,Delicious,236160,Gorgon City:Delicious,0,,
3625,2021-04-11 09:35,Gryffin,Baggage (with AlunaGeorge),196813,Gryffin:Baggage (with AlunaGeorge),0,,
3626,2021-04-11 09:39,Gorgon City,Let It Go - Sonny Fodera Remix,223656,Gorgon City:Let It Go - Sonny Fodera Remix,0,,
3627,2021-04-11 09:43,Gorgon City,Blame - Terrace Dub,233320,Gorgon City:Blame - Terrace Dub,0,,
3628,2021-04-11 09:46,Gorgon City,No More,216147,Gorgon City:No More,0,,
3629,2021-04-11 09:50,Gorgon City,Here For You,184209,Gorgon City:Here For You,0,,
3630,2021-04-11 09:56,Gorgon City,Go Deep,206619,Gorgon City:Go Deep,0,,
3631,2021-04-11 10:00,Gorgon City,Unmissable,218133,Gorgon City:Unmissable,0,,
3632,2021-04-11 10:05,Gorgon City,Night Drive,280306,Gorgon City:Night Drive,0,,
3633,2021-04-11 10:09,Gorgon City,Kingdom,232773,Gorgon City:Kingdom,0,,
3634,2021-04-11 10:12,Gorgon City,Lover Like You,216840,Gorgon City:Lover Like You,0,,
3635,2021-04-11 10:15,Gorgon City,There For You,186493,Gorgon City:There For You,0,,
3636,2021-04-11 10:20,Gorgon City,Zoom Zoom,291779,Gorgon City:Zoom Zoom,0,,
3637,2021-04-11 10:24,Sofi Tukker,House Arrest,216441,Sofi Tukker:House Arrest,0,,
3638,2021-04-11 10:28,PAX,Alive,230476,PAX:Alive,0,,
3639,2021-04-11 10:31,Gorgon City,Go Slow (with Kaskade),218706,Gorgon City:Go Slow (with Kaskade),0,,
3640,2021-04-11 10:35,Gorgon City,Nobody,199173,Gorgon City:Nobody,0,,
3641,2021-04-11 10:38,Gorgon City,Motorola,184035,Gorgon City:Motorola,0,,
3642,2021-04-11 10:38,Gorgon City,Take It All,23,Gorgon City:Take It All,0,,
3643,2021-04-11 12:42,Zaprojektuj Swoje Życie,Adam Jesionkiewicz-jak zrobić startup bez inwestorów-Astrography.com,11886,Zaprojektuj Swoje Życie:Adam Jesionkiewicz-jak zrobić startup bez inwestorów-Astrography.com,0,,
3644,2021-04-11 13:15,Gorgon City,Doing It Wrong,6190,Gorgon City:Doing It Wrong,0,,
3645,2021-04-11 13:15,Gorgon City,Go Deep,4751,Gorgon City:Go Deep,0,,
3646,2021-04-11 13:15,Zaprojektuj Swoje Życie,Adam Jesionkiewicz-jak zrobić startup bez inwestorów-Astrography.com,406010,Zaprojektuj Swoje Życie:Adam Jesionkiewicz-jak zrobić startup bez inwestorów-Astrography.com,0,,
3647,2021-04-11 13:18,Gorgon City,All Four Walls,1416,Gorgon City:All Four Walls,0,,
3648,2021-04-11 13:18,Gorgon City,Never Enough,2139,Gorgon City:Never Enough,0,,
3649,2021-04-11 13:18,Gorgon City,There For You,186493,Gorgon City:There For You,0,,
3650,2021-04-11 13:18,Gorgon City,Blue Parrot,4902,Gorgon City:Blue Parrot,0,,
3651,2021-04-11 13:18,Gorgon City,Grooves On The Vinyl,1319,Gorgon City:Grooves On The Vinyl,0,,
3652,2021-04-11 13:18,Gorgon City,Burning - Snakehips Remix,1608,Gorgon City:Burning - Snakehips Remix,0,,
3653,2021-04-11 13:19,Gorgon City,Real,59539,Gorgon City:Real,0,,
3654,2021-04-11 13:23,Gorgon City,Doubts,2908,Gorgon City:Doubts,0,,
3655,2021-04-11 13:23,Gorgon City,Unmissable,190943,Gorgon City:Unmissable,0,,
3656,2021-04-11 13:26,Gorgon City,Nobody,199173,Gorgon City:Nobody,0,,
3657,2021-04-11 13:29,Sonny Fodera,Moving Blind - Gorgon City Remix,175208,Sonny Fodera:Moving Blind - Gorgon City Remix,0,,
3658,2021-04-11 13:29,Gorgon City,Primal Call - Extended Mix,18005,Gorgon City:Primal Call - Extended Mix,0,,
3659,2021-04-11 13:32,Shanti People,Mahishasura Mardini (Droplex Remix),180192,Shanti People:Mahishasura Mardini (Droplex Remix),0,,
3660,2021-04-11 13:32,FISHER,Losing It,1094,FISHER:Losing It,0,,
3661,2021-04-11 13:32,Rudimental,Let Me Live (feat. Anne-Marie & Mr Eazi),1534,Rudimental:Let Me Live (feat. Anne-Marie & Mr Eazi),0,,
3662,2021-04-11 13:32,Anile,Constant Reminder,1186,Anile:Constant Reminder,0,,
3663,2021-04-11 13:32,Axwell,Nobody Else - 1991 Remix,1761,Axwell:Nobody Else - 1991 Remix,0,,
3664,2021-04-11 13:32,FISHER,You Little Beauty,2943,FISHER:You Little Beauty,0,,
3665,2021-04-11 13:32,SAINt JHN,Roses - Imanbek Remix,2153,SAINt JHN:Roses - Imanbek Remix,0,,
3666,2021-04-11 13:32,EDX,All I Know,1640,EDX:All I Know,0,,
3667,2021-04-11 13:32,MOTi,La Verdolaga,1469,MOTi:La Verdolaga,0,,
3668,2021-04-11 13:32,Bart B More,Want U So,1503,Bart B More:Want U So,0,,
3669,2021-04-11 13:32,Secondcity,I Wanna Feel,1791,Secondcity:I Wanna Feel,0,,
3670,2021-04-11 13:33,Benny Page,Dubroom - Rhythm Beater Remix,10543,Benny Page:Dubroom - Rhythm Beater Remix,0,,
3671,2021-04-11 13:38,Disclosure,Ce n'est pas,344742,Disclosure:Ce n'est pas,0,,
3672,2021-04-11 13:42,Shanti People,Mahishasura Mardini (Droplex Remix),1180,Shanti People:Mahishasura Mardini (Droplex Remix),0,,
3673,2021-04-11 13:42,Murdock,Breathe,1102,Murdock:Breathe,0,,
3674,2021-04-11 13:42,BLR,Taj,218709,BLR:Taj,0,,
3675,2021-04-11 13:42,Rudimental,Let Me Live (feat. Anne-Marie & Mr Eazi),1573,Rudimental:Let Me Live (feat. Anne-Marie & Mr Eazi),0,,
3676,2021-04-11 13:42,Lookee,Mama Say Mama Sa,1336,Lookee:Mama Say Mama Sa,0,,
3677,2021-04-11 13:42,Benny Page,Front Left,1189,Benny Page:Front Left,0,,
3678,2021-04-11 13:42,EDX,All I Know,1396,EDX:All I Know,0,,
3679,2021-04-11 13:42,Habstrakt,All Night,2442,Habstrakt:All Night,0,,
3680,2021-04-11 13:42,MOTi,La Verdolaga,2760,MOTi:La Verdolaga,0,,
3681,2021-04-11 13:42,1991,Illusions,1531,1991:Illusions,0,,
3682,2021-04-11 13:42,DJ Snake,Let's Get Ill,1339,DJ Snake:Let's Get Ill,0,,
3683,2021-04-11 13:42,Daniel Portman,Rijeka,2475,Daniel Portman:Rijeka,0,,
3684,2021-04-11 13:47,Lookee,Mama Say Mama Sa,297089,Lookee:Mama Say Mama Sa,0,,
3685,2021-04-11 13:48,Daniel Portman,Rijeka,61580,Daniel Portman:Rijeka,0,,
3686,2021-04-11 13:48,David Guetta,Flames - Leandro Da Silva Remix,1429,David Guetta:Flames - Leandro Da Silva Remix,0,,
3687,2021-04-11 13:49,Scott Benson Band,Requiem for a Dream,1639,Scott Benson Band:Requiem for a Dream,0,,
3688,2021-04-11 13:49,Anile,Constant Reminder,1575,Anile:Constant Reminder,0,,
3689,2021-04-11 13:49,Funkstar De Luxe,Sun Is Shining - Firebeatz Remix,1960,Funkstar De Luxe:Sun Is Shining - Firebeatz Remix,0,,
3690,2021-04-11 13:49,FISHER,You Little Beauty,1552,FISHER:You Little Beauty,0,,
3691,2021-04-11 13:49,Burak Yeter,My Life Is Going On - Burak Yeter Remix,2370,Burak Yeter:My Life Is Going On - Burak Yeter Remix,0,,
3692,2021-04-11 13:49,Crissy Criss,Real - Drum & Bass Mix,1586,Crissy Criss:Real - Drum & Bass Mix,0,,
3693,2021-04-11 13:49,Loud Luxury,Body - Dzeko Remix,1071,Loud Luxury:Body - Dzeko Remix,0,,
3694,2021-04-11 13:49,EDX,SILLAGE,2163,EDX:SILLAGE,0,,
3695,2021-04-11 13:49,Jude & Frank,La Luna,2239,Jude & Frank:La Luna,0,,
3696,2021-04-11 13:49,Bart B More,Want U So,1388,Bart B More:Want U So,0,,
3697,2021-04-11 13:49,Knife Party,Ghost Train - Muzz Remix,1831,Knife Party:Ghost Train - Muzz Remix,0,,
3698,2021-04-11 13:49,Secondcity,I Wanna Feel,1586,Secondcity:I Wanna Feel,0,,
3699,2021-04-11 13:50,Years & Years,Desire - Zac Samuel Remix,38203,Years & Years:Desire - Zac Samuel Remix,0,,
3700,2021-04-11 13:50,Axwell,Nobody Else - 1991 Remix,1362,Axwell:Nobody Else - 1991 Remix,0,,
3701,2021-04-11 13:50,Grafix,Radiance,2247,Grafix:Radiance,0,,
3702,2021-04-11 13:50,Gorgon City,Saving My Life,4387,Gorgon City:Saving My Life,0,,
3703,2021-04-11 13:50,Ben Pearce,What I Might Do,3109,Ben Pearce:What I Might Do,0,,
3704,2021-04-11 13:50,Mitch,We Are the People (Remix),2203,Mitch:We Are the People (Remix),0,,
3705,2021-04-11 13:53,Benny Page,Turn Down the Lights,166617,Benny Page:Turn Down the Lights,0,,
3706,2021-04-11 13:54,Tiësto,The Business,68676,Tiësto:The Business,0,,
3707,2021-04-11 13:55,"Minuta, która zaklina rzeczywistość","#02 Dzień H, czyli jak wprowadzać zmiany",80305,"Minuta, która zaklina rzeczywistość:#02 Dzień H, czyli jak wprowadzać zmiany",0,,
3708,2021-04-11 14:08,"Minuta, która zaklina rzeczywistość","#08 Jobs, czyli czasem wystarczy poprosić",616068,"Minuta, która zaklina rzeczywistość:#08 Jobs, czyli czasem wystarczy poprosić",0,,
3709,2021-04-11 14:33,"Minuta, która zaklina rzeczywistość","#05 Kodak, czyli sukces przyczyną upadku",736673,"Minuta, która zaklina rzeczywistość:#05 Kodak, czyli sukces przyczyną upadku",0,,
3710,2021-04-11 15:09,"Minuta, która zaklina rzeczywistość","#06 3M, czyli kultura innowacji",574693,"Minuta, która zaklina rzeczywistość:#06 3M, czyli kultura innowacji",0,,
3711,2021-04-14 08:09,Gorgon City,Take It All,25853,Gorgon City:Take It All,0,,
3712,2021-04-14 08:13,Gorgon City,Elizabeth Street,216586,Gorgon City:Elizabeth Street,0,,
3713,2021-04-14 08:16,Gorgon City,Smile,198002,Gorgon City:Smile,0,,
3714,2021-04-14 08:20,Gorgon City,Go Deep,206619,Gorgon City:Go Deep,0,,
3715,2021-04-14 08:24,Hayden James,Foolproof,267348,Hayden James:Foolproof,0,,
3716,2021-04-14 08:57,Gorgon City,Trapdoor,248613,Gorgon City:Trapdoor,0,,
3717,2021-04-14 09:00,Gorgon City,Nobody,199173,Gorgon City:Nobody,0,,
3718,2021-04-14 09:05,Gorgon City,Night Drive,280306,Gorgon City:Night Drive,0,,
3719,2021-04-14 09:08,Sonny Fodera,Moving Blind - Gorgon City Remix,203520,Sonny Fodera:Moving Blind - Gorgon City Remix,0,,
3720,2021-04-14 09:12,Gorgon City,Go Slow (with Kaskade),218706,Gorgon City:Go Slow (with Kaskade),0,,
3721,2021-04-14 09:15,Gorgon City,Let It Go - Sonny Fodera Remix,223656,Gorgon City:Let It Go - Sonny Fodera Remix,0,,
3722,2021-04-14 09:19,Gorgon City,Imagination,980,Gorgon City:Imagination,0,,
3723,2021-04-14 09:19,Zeds Dead,Blame - Gorgon City Remix,224283,Zeds Dead:Blame - Gorgon City Remix,0,,
3724,2021-04-14 09:23,Gorgon City,Hear That,223360,Gorgon City:Hear That,0,,
3725,2021-04-14 09:27,Gorgon City,Here For You,233480,Gorgon City:Here For You,0,,
3726,2021-04-14 09:31,PAX,Alive,230476,PAX:Alive,0,,
